timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,latency average
1.71899E+12,655,HTTP Request,200,OK,Thread Group 90 1-1,text,TRUE,,1712,12458,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,655,0,136,,652.45
1.71899E+12,623,HTTP Request,200,OK,Thread Group 90 1-2,text,TRUE,,1708,12961,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,623,0,134,,
1.71899E+12,649,HTTP Request,200,OK,Thread Group 90 1-3,text,TRUE,,1708,15352,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,649,0,138,,
1.71899E+12,584,HTTP Request,200,OK,Thread Group 90 1-4,text,TRUE,,1708,12656,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,584,0,93,,
1.71899E+12,658,HTTP Request,200,OK,Thread Group 90 1-5,text,TRUE,,1708,13790,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,658,0,138,,
1.71899E+12,661,HTTP Request,200,OK,Thread Group 90 1-6,text,TRUE,,1708,13452,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,660,0,154,,
1.71899E+12,611,HTTP Request,200,OK,Thread Group 90 1-7,text,TRUE,,1708,13585,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,611,0,114,,
1.71899E+12,631,HTTP Request,200,OK,Thread Group 90 1-8,text,TRUE,,1708,13511,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,631,0,122,,
1.71899E+12,659,HTTP Request,200,OK,Thread Group 90 1-9,text,TRUE,,1708,16299,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,659,0,143,,
1.71899E+12,602,HTTP Request,200,OK,Thread Group 90 1-10,text,TRUE,,1708,13729,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,602,0,118,,
1.71899E+12,630,HTTP Request,200,OK,Thread Group 90 1-11,text,TRUE,,1708,13087,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,630,0,139,,
1.71899E+12,720,HTTP Request,200,OK,Thread Group 90 1-12,text,TRUE,,1708,16382,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,720,0,143,,
1.71899E+12,676,HTTP Request,200,OK,Thread Group 90 1-13,text,TRUE,,1708,14585,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,676,0,139,,
1.71899E+12,649,HTTP Request,200,OK,Thread Group 90 1-14,text,TRUE,,1708,15304,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,649,0,135,,
1.71899E+12,614,HTTP Request,200,OK,Thread Group 90 1-15,text,TRUE,,1708,13169,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,614,0,116,,
1.71899E+12,680,HTTP Request,200,OK,Thread Group 90 1-16,text,TRUE,,1712,13732,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,680,0,166,,
1.71899E+12,658,HTTP Request,200,OK,Thread Group 90 1-17,text,TRUE,,1708,16614,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,658,0,133,,
1.71899E+12,676,HTTP Request,200,OK,Thread Group 90 1-18,text,TRUE,,1708,17064,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,676,0,144,,
1.71899E+12,638,HTTP Request,200,OK,Thread Group 90 1-19,text,TRUE,,1708,14055,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,638,0,131,,
1.71899E+12,626,HTTP Request,200,OK,Thread Group 90 1-20,text,TRUE,,1708,15692,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,625,0,103,,
1.71899E+12,832,HTTP Request,200,OK,Thread Group 90 1-21,text,TRUE,,1708,14778,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,832,0,139,,
1.71899E+12,663,HTTP Request,200,OK,Thread Group 90 1-22,text,TRUE,,1708,15640,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,663,0,124,,
1.71899E+12,584,HTTP Request,200,OK,Thread Group 90 1-23,text,TRUE,,1708,11840,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,584,0,95,,
1.71899E+12,590,HTTP Request,200,OK,Thread Group 90 1-24,text,TRUE,,1708,13752,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,590,0,100,,
1.71899E+12,766,HTTP Request,200,OK,Thread Group 90 1-25,text,TRUE,,1708,17266,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,766,0,122,,
1.71899E+12,747,HTTP Request,200,OK,Thread Group 90 1-26,text,TRUE,,1708,14389,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,747,0,249,,
1.71899E+12,618,HTTP Request,200,OK,Thread Group 90 1-27,text,TRUE,,1708,8920,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,618,0,132,,
1.71899E+12,633,HTTP Request,200,OK,Thread Group 90 1-28,text,TRUE,,1708,16886,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,633,0,103,,
1.71899E+12,633,HTTP Request,200,OK,Thread Group 90 1-29,text,TRUE,,1708,17230,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,633,0,122,,
1.71899E+12,671,HTTP Request,200,OK,Thread Group 90 1-30,text,TRUE,,1708,15891,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,671,0,133,,
1.71899E+12,631,HTTP Request,200,OK,Thread Group 90 1-31,text,TRUE,,1708,12415,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,629,0,125,,
1.71899E+12,621,HTTP Request,200,OK,Thread Group 90 1-32,text,TRUE,,1712,8464,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,621,0,134,,
1.71899E+12,637,HTTP Request,200,OK,Thread Group 90 1-33,text,TRUE,,1708,15586,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,637,0,139,,
1.71899E+12,618,HTTP Request,200,OK,Thread Group 90 1-34,text,TRUE,,1708,14217,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,618,0,106,,
1.71899E+12,780,HTTP Request,200,OK,Thread Group 90 1-35,text,TRUE,,1708,14096,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,779,0,111,,
1.71899E+12,692,HTTP Request,200,OK,Thread Group 90 1-36,text,TRUE,,1708,15778,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,692,0,133,,
1.71899E+12,687,HTTP Request,200,OK,Thread Group 90 1-37,text,TRUE,,1708,17308,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,687,0,161,,
1.71899E+12,620,HTTP Request,200,OK,Thread Group 90 1-38,text,TRUE,,1708,12782,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,620,0,134,,
1.71899E+12,611,HTTP Request,200,OK,Thread Group 90 1-39,text,TRUE,,1708,13012,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,608,0,107,,
1.71899E+12,585,HTTP Request,200,OK,Thread Group 90 1-40,text,TRUE,,1708,12137,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,585,0,102,,
1.71899E+12,634,HTTP Request,200,OK,Thread Group 90 1-41,text,TRUE,,1708,12367,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,632,0,149,,
1.71899E+12,630,HTTP Request,200,OK,Thread Group 90 1-42,text,TRUE,,1708,14143,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,630,0,130,,
1.71899E+12,638,HTTP Request,200,OK,Thread Group 90 1-43,text,TRUE,,1708,13528,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,629,0,127,,
1.71899E+12,627,HTTP Request,200,OK,Thread Group 90 1-44,text,TRUE,,1708,14450,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,627,0,125,,
1.71899E+12,610,HTTP Request,200,OK,Thread Group 90 1-45,text,TRUE,,1708,12637,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,610,0,113,,
1.71899E+12,606,HTTP Request,200,OK,Thread Group 90 1-46,text,TRUE,,1708,13126,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,606,0,118,,
1.71899E+12,672,HTTP Request,200,OK,Thread Group 90 1-47,text,TRUE,,1712,17967,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,672,0,123,,
1.71899E+12,682,HTTP Request,200,OK,Thread Group 90 1-48,text,TRUE,,1708,16382,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,682,0,120,,
1.71899E+12,663,HTTP Request,200,OK,Thread Group 90 1-49,text,TRUE,,1708,14512,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,663,0,155,,
1.71899E+12,644,HTTP Request,200,OK,Thread Group 90 1-50,text,TRUE,,1708,16885,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,644,0,128,,
1.71899E+12,638,HTTP Request,200,OK,Thread Group 90 1-51,text,TRUE,,1708,15083,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,638,0,124,,
1.71899E+12,622,HTTP Request,200,OK,Thread Group 90 1-52,text,TRUE,,1708,13563,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,622,0,130,,
1.71899E+12,720,HTTP Request,200,OK,Thread Group 90 1-53,text,TRUE,,1708,16970,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,720,0,187,,
1.71899E+12,655,HTTP Request,200,OK,Thread Group 90 1-54,text,TRUE,,1708,14105,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,655,0,160,,
1.71899E+12,664,HTTP Request,200,OK,Thread Group 90 1-55,text,TRUE,,1708,18542,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,664,0,117,,
1.71899E+12,635,HTTP Request,200,OK,Thread Group 90 1-56,text,TRUE,,1708,17638,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,635,0,120,,
1.71899E+12,645,HTTP Request,200,OK,Thread Group 90 1-57,text,TRUE,,1708,18616,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,645,0,120,,
1.71899E+12,672,HTTP Request,200,OK,Thread Group 90 1-58,text,TRUE,,1708,16030,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,672,0,127,,
1.71899E+12,680,HTTP Request,200,OK,Thread Group 90 1-59,text,TRUE,,1708,17295,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,680,0,132,,
1.71899E+12,718,HTTP Request,200,OK,Thread Group 90 1-60,text,TRUE,,1708,12833,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,710,0,104,,
1.71899E+12,621,HTTP Request,200,OK,Thread Group 90 1-61,text,TRUE,,1708,13487,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,621,0,110,,
1.71899E+12,637,HTTP Request,200,OK,Thread Group 90 1-62,text,TRUE,,1708,16050,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,637,0,125,,
1.71899E+12,630,HTTP Request,200,OK,Thread Group 90 1-63,text,TRUE,,1712,12771,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,630,0,118,,
1.71899E+12,797,HTTP Request,200,OK,Thread Group 90 1-64,text,TRUE,,1708,15150,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,797,0,134,,
1.71899E+12,645,HTTP Request,200,OK,Thread Group 90 1-65,text,TRUE,,1708,15303,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,645,0,142,,
1.71899E+12,765,HTTP Request,200,OK,Thread Group 90 1-66,text,TRUE,,1708,14353,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,765,0,119,,
1.71899E+12,746,HTTP Request,200,OK,Thread Group 90 1-67,text,TRUE,,1708,14352,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,746,0,192,,
1.71899E+12,699,HTTP Request,200,OK,Thread Group 90 1-68,text,TRUE,,1708,17622,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,699,0,169,,
1.71899E+12,632,HTTP Request,200,OK,Thread Group 90 1-69,text,TRUE,,1708,14472,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,623,0,116,,
1.71899E+12,618,HTTP Request,200,OK,Thread Group 90 1-70,text,TRUE,,1708,12206,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,618,0,115,,
1.71899E+12,625,HTTP Request,200,OK,Thread Group 90 1-71,text,TRUE,,1708,12417,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,624,0,128,,
1.71899E+12,669,HTTP Request,200,OK,Thread Group 90 1-72,text,TRUE,,1708,13721,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,669,0,136,,
1.71899E+12,831,HTTP Request,200,OK,Thread Group 90 1-73,text,TRUE,,1708,16297,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,831,0,161,,
1.71899E+12,629,HTTP Request,200,OK,Thread Group 90 1-74,text,TRUE,,1708,13388,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,629,0,119,,
1.71899E+12,729,HTTP Request,200,OK,Thread Group 90 1-75,text,TRUE,,1708,16024,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,729,0,174,,
1.71899E+12,672,HTTP Request,200,OK,Thread Group 90 1-76,text,TRUE,,1708,18596,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,672,0,143,,
1.71899E+12,642,HTTP Request,200,OK,Thread Group 90 1-77,text,TRUE,,1708,12800,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,642,0,143,,
1.71899E+12,671,HTTP Request,200,OK,Thread Group 90 1-78,text,TRUE,,1712,14075,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,671,0,148,,
1.71899E+12,645,HTTP Request,200,OK,Thread Group 90 1-79,text,TRUE,,1708,14235,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,645,0,131,,
1.71899E+12,604,HTTP Request,200,OK,Thread Group 90 1-80,text,TRUE,,1708,13446,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,604,0,98,,
1.71899E+12,615,HTTP Request,200,OK,Thread Group 90 1-81,text,TRUE,,1708,12267,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,615,0,109,,
1.71899E+12,756,HTTP Request,200,OK,Thread Group 90 1-82,text,TRUE,,1708,14736,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,755,0,120,,
1.71899E+12,716,HTTP Request,200,OK,Thread Group 90 1-83,text,TRUE,,1708,13516,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,716,0,135,,
1.71899E+12,645,HTTP Request,200,OK,Thread Group 90 1-84,text,TRUE,,1708,13322,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,645,0,145,,
1.71899E+12,827,HTTP Request,200,OK,Thread Group 90 1-85,text,TRUE,,1708,14498,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,827,0,134,,
1.71899E+12,621,HTTP Request,200,OK,Thread Group 90 1-86,text,TRUE,,1708,12944,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,621,0,135,,
1.71899E+12,665,HTTP Request,200,OK,Thread Group 90 1-87,text,TRUE,,1708,11906,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,665,0,161,,
1.71899E+12,632,HTTP Request,200,OK,Thread Group 90 1-88,text,TRUE,,1708,11776,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,631,0,123,,
1.71899E+12,639,HTTP Request,200,OK,Thread Group 90 1-89,text,TRUE,,1708,12099,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,639,0,145,,
1.71899E+12,613,HTTP Request,200,OK,Thread Group 90 1-90,text,TRUE,,1708,12946,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,613,0,117,,
